DEPTH,GR,NPHI,RHOB,RT,WELL
METERS,GAPI,V/V,G/C3,OHMM,
10005,,,,,
10005.5,,,,,
10006,,,,,
10006.5,,,,,
10007,,,,,
10007.5,,,,,
10008,,,,,
10008.5,,,,,
10009,,,,,
10009.5,,,,,
10010,,,,,
10010.5,,,,,
10011,,,,,
10011.5,,,,,
10012,,,,,
10012.5,,,,,
10013,,,,,
10013.5,,,,,
10014,,,,,
10014.5,,,,,
10015,,,,,
10015.5,,,,,
10016,,,,,
10016.5,,,,,
10017,,,,,
10017.5,,,,,
10018,,,,,
10018.5,,,,,
10019,,,,,
10019.5,,,,,
10020,,,,,
10020.5,,,,,
10021,,,,,
10021.5,,,,,
10022,,,,,
10022.5,,,,,
10023,,,,,
10023.5,,,,,
10024,,,,,
10024.5,,,,,
10025,,,,,
10025.5,,,,,
10026,,,,,
10026.5,,,,,
10027,,,,,
10027.5,,,,,
10028,,,,,
10028.5,,,,,
10029,,,,,
10029.5,,,,,
10030,,,,,
10030.5,,,,,
10031,,,,,
10031.5,,,,,
10032,,,,,
10032.5,,,,,
10033,,,,,
10033.5,,,,,
10034,,,,,
10034.5,,,,,
10035,,,,,
10035.5,,,,,
10036,,,,,
10036.5,,,,,
10037,,,,,
10037.5,,,,,
10038,,,,,
10038.5,,,,,
10039,,,,,
10039.5,,,,,
10040,,,,,
10040.5,,,,,
10041,,,,,
10041.5,,,,,
10042,,,,,
10042.5,,,,,
10043,,,,,
10043.5,,,,,
10044,,,,,
10044.5,,,,,
10045,,,,,
10045.5,,,,,
10046,,,,,
10046.5,,,,,
10047,,,,,
10047.5,,,,,
10048,,,,,
10048.5,,,,,
10049,,,,,
10049.5,,,,,
10050,,,,,
10050.5,,,,,
10051,,,,,
10051.5,,,,,
10052,,,,,
10052.5,,,,,
10053,,,,,
10053.5,,,,,
10054,,,,,
10054.5,,,,,
10055,,,,,
10055.5,,,,,
10056,,,,,
10056.5,,,,,
10057,,,,,
10057.5,,,,,
10058,,,,,
10058.5,,,,,
10059,,,,,
10059.5,,,,,
10060,,,,,
10060.5,,,,,
10061,,,,,
10061.5,,,,,
10062,,,,,
10062.5,,,,,
10063,,,,,
10063.5,,,,,
10064,,,,,
10064.5,,,,,
10065,,,,,
10065.5,,,,,
10066,,,,,
10066.5,,,,,
10067,,,,,
10067.5,,,,,
10068,,,,,
10068.5,,,,,
10069,,,,,
10069.5,,,,,
10070,,,,,
10070.5,,,,,
10071,,,,,
10071.5,,,,,
10072,,,,,
10072.5,,,,,
10073,,,,,
10073.5,,,,,
10074,,,,,
10074.5,,,,,
10075,,,,,
10075.5,,,,,
10076,,,,,
10076.5,,,,,
10077,,,,,
10077.5,,,,,
10078,,,,,
10078.5,,,,,
10079,,,,,
10079.5,,,,,
10080,,,,,
10080.5,,,,,
10081,,,,,
10081.5,,,,,
10082,,,,,
10082.5,,,,,
10083,,,,,
10083.5,,,,,
10084,,,,,
10084.5,,,,,
10085,,,,,
10085.5,,,,,
10086,,,,,
10086.5,,,,,
10087,,,,,
10087.5,,,,,
10088,,,,,
10088.5,,,,,
10089,,,,,
10089.5,,,,,
10090,,,,,
10090.5,,,,,
10091,,,,,
10091.5,,,,,
10092,,,,,
10092.5,,,,,
10093,,,,,
10093.5,,,,,
10094,,,,,
10094.5,,,,,
10095,,,,,
10095.5,,,,,
10096,,,,,
10096.5,,,,,
10097,,,,,
10097.5,,,,,
10098,,,,,
10098.5,,,,,
10099,,,,,
10099.5,,,,,
10100,,,,,
10100.5,,,,,
10101,,,,,
10101.5,,,,,
10102,,,,,
10102.5,,,,,
10103,,,,,
10103.5,,,,,
10104,,,,,
10104.5,,,,,
10105,,,,,
10105.5,,,,,
10106,,,,,
10106.5,,,,,
10107,,,,,
10107.5,,,,,
10108,,,,,
10108.5,,,,,
10109,,,,,
10109.5,,,,,
10110,,,,,
10110.5,,,,,
10111,,,,,
10111.5,,,,,
10112,,,,,
10112.5,,,,,
10113,,,,,
10113.5,,,,,
10114,,,,,
10114.5,,,,,
10115,,,,,
10115.5,,,,,
10116,,,,,
10116.5,,,,,
10117,,,,,
10117.5,,,,,
10118,,,,,
10118.5,,,,,
10119,,,,,
10119.5,,,,,
10120,,,,,
10120.5,,,,,
10121,,,,,
10121.5,,,,,
10122,,,,,
10122.5,,,,,
10123,,,,,
10123.5,,,,,
10124,,,,,
10124.5,,,,,
10125,,,,,
10125.5,,,,,
10126,,,,,
10126.5,,,,,
10127,,,,,
10127.5,,,,,
10128,,,,,
10128.5,,,,,
10129,,,,,
10129.5,,,,,
10130,,,,,
10130.5,,,,,
10131,,,,,
10131.5,,,,,
10132,,,,,
10132.5,,,,,
10133,,,,,
10133.5,,,,,
10134,,,,,
10134.5,,,,,
10135,,,,,
10135.5,,,,,
10136,,,,,
10136.5,,,,,
10137,,,,,
10137.5,,,,,
10138,,,,,
10138.5,,,,,
10139,,,,,
10139.5,,,,,
10140,,,,,
10140.5,,,,,
10141,,,,,
10141.5,,,,,
10142,,,,,
10142.5,,,,,
10143,,,,,
10143.5,,,,,
10144,,,,,
10144.5,,,,,
10145,,,,,
10145.5,,,,,
10146,,,,,
10146.5,,,,,
10147,,,,,
10147.5,,,,,
10148,,,,,
10148.5,,,,,
10149,,,,,
10149.5,,,,,
10150,,,,,
10150.5,,,,,
10151,,,,,
10151.5,,,,,
10152,,,,,
10152.5,,,,,
10153,,,,,
10153.5,,,,,
10154,,,,,
10154.5,,,,,
10155,,,,,
10155.5,,,,,
10156,,,,,
10156.5,,,,,
10157,,,,,
10157.5,,,,,
10158,,,,,
10158.5,,,,,
10159,,,,,
10159.5,,,,,
10160,,,,,
10160.5,,,,,
10161,,,,,
10161.5,,,,,
10162,,,,,
10162.5,,,,,
10163,,,,,
10163.5,,,,,
10164,,,,,
10164.5,,,,,
10165,,,,,
10165.5,,,,,
10166,,,,,
10166.5,,,,,
10167,,,,,
10167.5,,,,,
10168,,,,,
10168.5,,,,,
10169,,,,,
10169.5,,,,,
10170,,,,,
10170.5,,,,,
10171,,,,,
10171.5,,,,,
10172,,,,,
10172.5,,,,,
10173,,,,,
10173.5,,,,,
10174,,,,,
10174.5,,,,,
10175,,,,,
10175.5,,,,,
10176,,,,,
10176.5,,,,,
10177,,,,,
10177.5,,,,,
10178,,,,,
10178.5,,,,,
10179,,,,,
10179.5,,,,,
10180,,,,,
10180.5,,,,,
10181,,,,,
10181.5,,,,,
10182,,,,,
10182.5,,,,,
10183,,,,,
10183.5,,,,,
10184,,,,,
10184.5,,,,,
10185,,,,,
10185.5,,,,,
10186,,,,,
10186.5,,,,,
10187,,,,,
10187.5,,,,,
10188,,,,,
10188.5,,,,,
10189,,,,,
10189.5,,,,,
10190,,,,,
10190.5,,,,,
10191,,,,,
10191.5,,,,,
10192,,,,,
10192.5,,,,,
10193,,,,,
10193.5,,,,,
10194,,,,,
10194.5,,,,,
10195,,,,,
10195.5,,,,,
10196,,,,,
10196.5,,,,,
10197,,,,,
10197.5,,,,,
10198,,,,,
10198.5,,,,,
10199,,,,,
10199.5,,,,,
10200,,,,,
10200.5,,,,,
10201,,,,,
10201.5,,,,,
10202,,,,,
10202.5,,,,,
10203,,,,,
10203.5,,,,,
10204,,,,,
10204.5,,,,,
10205,,,,,
10205.5,,,,,
10206,,,,,
10206.5,,,,,
10207,,,,,
10207.5,,,,,
10208,,,,,
10208.5,,,,,
10209,,,,,
10209.5,,,,,
10210,,,,,
10210.5,,,,,
10211,,,,,
10211.5,,,,,
10212,,,,,
10212.5,,,,,
10213,,,,,
10213.5,,,,,
10214,,,,,
10214.5,,,,,
10215,,,,,
10215.5,,,,,
10216,,,,,
10216.5,,,,,
10217,,,,,
10217.5,,,,,
10218,,,,,
10218.5,,,,,
10219,,,,,
10219.5,,,,,
10220,,,,,
10220.5,,,,,
10221,,,,,
10221.5,,,,,
10222,,,,,
10222.5,,,,,
10223,,,,,
10223.5,,,,,
10224,,,,,
10224.5,,,,,
10225,,,,,
10225.5,,,,,
10226,,,,,
10226.5,,,,,
10227,,,,,
10227.5,,,,,
10228,,,,,
10228.5,,,,,
10229,,,,,
10229.5,,,,,
10230,,,,,
10230.5,,,,,
10231,,,,,
10231.5,,,,,
10232,,,,,
10232.5,,,,,
10233,,,,,
10233.5,,,,,
10234,,,,,
10234.5,,,,,
10235,,,,,
10235.5,,,,,
10236,,,,,
10236.5,,,,,
10237,,,,,
10237.5,,,,,
10238,,,,,
10238.5,,,,,
10239,,,,,
10239.5,,,,,
10240,,,,,
10240.5,,,,,
10241,,,,,
10241.5,,,,,
10242,,,,,
10242.5,,,,,
10243,,,,,
10243.5,,,,,
10244,,,,,
10244.5,,,,,
10245,,,,,
10245.5,,,,,
10246,,,,,
10246.5,,,,,
10247,,,,,
10247.5,,,,,
10248,,,,,
10248.5,,,,,
10249,,,,,
10249.5,,,,,
10250,,,,,
10250.5,,,,,
10251,,,,,
10251.5,,,,,
10252,,,,,
10252.5,,,,,
10253,,,,,
10253.5,,,,,
10254,,,,,
10254.5,,,,,
10255,,,,,
10255.5,,,,,
10256,,,,,
10256.5,,,,,
10257,,,,,
10257.5,,,,,
10258,,,,,
10258.5,,,,,
10259,,,,,
10259.5,,,,,
10260,,,,,
10260.5,,,,,
10261,,,,,
10261.5,,,,,
10262,,,,,
10262.5,,,,,
10263,,,,,
10263.5,,,,,
10264,,,,,
10264.5,,,,,
10265,,,,,
10265.5,,,,,
10266,,,,,
10266.5,,,,,
10267,,,,,
10267.5,,,,,
10268,,,,,
10268.5,,,,,
10269,,,,,
10269.5,,,,,
10270,,,,,
10270.5,,,,,
10271,,,,,
10271.5,,,,,
10272,,,,,
10272.5,,,,,
10273,,,,,
10273.5,,,,,
10274,,,,,
10274.5,,,,,
10275,,,,,
10275.5,,,,,
10276,,,,,
10276.5,,,,,
10277,,,,,
10277.5,,,,,
10278,,,,,
10278.5,,,,,
10279,,,,,
10279.5,,,,,
10280,,,,,
10280.5,,,,,
10281,,,,,
10281.5,,,,,
10282,,,,,
10282.5,,,,,
10283,,,,,
10283.5,,,,,
10284,,,,,
10284.5,,,,,
10285,,,,,
10285.5,,,,,
10286,,,,,
10286.5,,,,,
10287,,,,,
10287.5,,,,,
10288,,,,,
10288.5,,,,,
10289,,,,,
10289.5,,,,,
10290,,,,,
10290.5,,,,,
10291,,,,,
10291.5,,,,,
10292,,,,,
10292.5,,,,,
10293,,,,,
10293.5,,,,,
10294,,,,,
10294.5,,,,,
10295,,,,,
10295.5,,,,,
10296,,,,,
10296.5,,,,,
10297,,,,,
10297.5,,,,,
10298,,,,,
10298.5,,,,,
10299,,,,,
10299.5,,,,,
10300,,,,,
10300.5,,,,,
10301,,,,,
10301.5,,,,,
10302,,,,,
10302.5,,,,,
10303,,,,,
10303.5,,,,,
10304,,,,,
10304.5,,,,,
10305,,,,,
10305.5,,,,,
10306,,,,,
10306.5,,,,,
10307,,,,,
10307.5,,,,,
10308,,,,,
10308.5,,,,,
10309,,,,,
10309.5,,,,,
10310,,,,,
10310.5,,,,,
10311,,,,,
10311.5,,,,,
10312,,,,,
10312.5,,,,,
10313,,,,,
10313.5,,,,,
10314,,,,,
10314.5,,,,,
10315,,,,,
10315.5,,,,,
10316,,,,,
10316.5,,,,,
10317,,,,,
10317.5,,,,,
10318,,,,,
10318.5,,,,,
10319,,,,,
10319.5,,,,,
10320,,,,,
10320.5,,,,,
10321,,,,,
10321.5,,,,,
10322,,,,,
10322.5,,,,,
10323,,,,,
10323.5,,,,,
10324,,,,,
10324.5,,,,,
10325,,,,,
10325.5,,,,,
10326,,,,,
10326.5,,,,,
10327,,,,,
10327.5,,,,,
10328,,,,,
10328.5,,,,,
10329,,,,,
10329.5,,,,,
10330,,,,,
10330.5,,,,,
10331,,,,,
10331.5,,,,,
10332,,,,,
10332.5,,,,,
10333,,,,,
10333.5,,,,,
10334,,,,,
10334.5,,,,,
10335,,,,,
10335.5,,,,,
10336,,,,,
10336.5,,,,,
10337,,,,,
10337.5,,,,,
10338,,,,,
10338.5,,,,,
10339,,,,,
10339.5,,,,,
10340,,,,,
10340.5,,,,,
10341,,,,,
10341.5,,,,,
10342,,,,,
10342.5,,,,,
10343,,,,,
10343.5,,,,,
10344,,,,,
10344.5,,,,,
10345,,,,,
10345.5,,,,,
10346,,,,,
10346.5,,,,,
10347,,,,,
10347.5,,,,,
10348,,,,,
10348.5,,,,,
10349,,,,,
10349.5,,,,,
10350,,,,,
10350.5,,,,,
10351,,,,,
10351.5,,,,,
10352,,,,,
10352.5,,,,,
10353,,,,,
10353.5,,,,,
10354,,,,,
10354.5,,,,,
10355,,,,,
10355.5,,,,,
10356,,,,,
10356.5,,,,,
10357,,,,,
10357.5,,,,,
10358,,,,,
10358.5,,,,,
10359,,,,,
10359.5,,,,,
10360,,,,,
10360.5,,,,,
10361,,,,,
10361.5,,,,,
10362,,,,,
10362.5,,,,,
10363,,,,,
10363.5,,,,,
10364,,,,,
10364.5,,,,,
10365,,,,,
10365.5,,,,,
10366,,,,,
10366.5,,,,,
10367,,,,,
10367.5,,,,,
10368,,,,,
10368.5,,,,,
10369,,,,,
10369.5,,,,,
10370,,,,,
10370.5,,,,,
10371,,,,,
10371.5,,,,,
10372,,,,,
10372.5,,,,,
10373,,,,,
10373.5,,,,,
10374,,,,,
10374.5,,,,,
10375,,,,,
10375.5,,,,,
10376,,,,,
10376.5,,,,,
10377,,,,,
10377.5,,,,,
10378,,,,,
10378.5,,,,,
10379,,,,,
10379.5,,,,,
10380,,,,,
10380.5,,,,,
10381,,,,,
10381.5,,,,,
10382,,,,,
10382.5,,,,,
10383,,,,,
10383.5,,,,,
10384,,,,,
10384.5,,,,,
10385,,,,,
10385.5,,,,,
10386,,,,,
10386.5,,,,,
10387,,,,,
10387.5,,,,,
10388,,,,,
10388.5,,,,,
10389,,,,,
10389.5,,,,,
10390,,,,,
10390.5,,,,,
10391,,,,,
10391.5,,,,,
10392,,,,,
10392.5,,,,,
10393,,,,,
10393.5,,,,,
10394,,,,,
10394.5,,,,,
10395,,,,,
10395.5,,,,,
10396,,,,,
10396.5,,,,,
10397,,,,,
10397.5,,,,,
10398,,,,,
10398.5,,,,,
10399,,,,,
10399.5,,,,,
10400,,,,,
10400.5,,,,,
10401,,,,,
10401.5,,,,,
10402,,,,,
10402.5,,,,,
10403,,,,,
10403.5,,,,,
10404,,,,,
10404.5,,,,,
10405,,,,,
10405.5,,,,,
10406,,,,,
10406.5,,,,,
10407,,,,,
10407.5,,,,,
10408,,,,,
10408.5,,,,,
10409,,,,,
10409.5,,,,,
10410,,,,,
10410.5,,,,,
10411,,,,,
10411.5,,,,,
10412,,,,,
10412.5,,,,,
10413,,,,,
10413.5,,,,,
10414,,,,,
10414.5,,,,,
10415,,,,,
10415.5,,,,,
10416,,,,,
10416.5,,,,,
10417,,,,,
10417.5,,,,,
10418,,,,,
10418.5,,,,,
10419,,,,,
10419.5,,,,,
10420,,,,,
10420.5,,,,,
10421,,,,,
10421.5,,,,,
10422,,,,,
10422.5,,,,,
10423,,,,,
10423.5,,,,,
10424,,,,,
10424.5,,,,,
10425,,,,,
10425.5,,,,,
10426,,,,,
10426.5,,,,,
10427,,,,,
10427.5,,,,,
10428,,,,,
10428.5,,,,,
10429,,,,,
10429.5,,,,,
10430,,,,,
10430.5,,,,,
10431,,,,,
10431.5,,,,,
10432,,,,,
10432.5,,,,,
10433,,,,,
10433.5,,,,,
10434,,,,,
10434.5,,,,,
10435,,,,,
10435.5,,,,,
10436,,,,,
10436.5,,,,,
10437,,,,,
10437.5,,,,,
10438,,,,,
10438.5,,,,,
10439,,,,,
10439.5,,,,,
10440,,,,,
10440.5,,,,,
10441,,,,,
10441.5,,,,,
10442,,,,,
10442.5,,,,,
10443,,,,,
10443.5,,,,,
10444,,,,,
10444.5,,,,,
10445,,,,,
10445.5,,,,,
10446,,,,,
10446.5,,,,,
10447,,,,,
10447.5,,,,,
10448,,,,,
10448.5,,,,,
10449,,,,,
10449.5,,,,,
10450,,,,,
10450.5,,,,,
10451,,,,,
10451.5,,,,,
10452,,,,,
10452.5,,,,,
10453,,,,,
10453.5,,,,,
10454,,,,,
10454.5,,,,,
10455,,,,,
10455.5,,,,,
10456,,,,,
10456.5,,,,,
10457,,,,,
10457.5,,,,,
10458,,,,,
10458.5,,,,,
10459,,,,,
10459.5,,,,,
10460,,,,,
10460.5,,,,,
10461,,,,,
10461.5,,,,,
10462,,,,,
10462.5,,,,,
10463,,,,,
10463.5,,,,,
10464,,,,,
10464.5,,,,,
10465,,,,,
10465.5,,,,,
10466,,,,,
10466.5,,,,,
10467,,,,,
10467.5,,,,,
10468,,,,,
10468.5,,,,,
10469,,,,,
10469.5,,,,,
10470,,,,,
10470.5,,,,,
10471,,,,,
10471.5,,,,,
10472,,,,,
10472.5,,,,,
10473,,,,,
10473.5,,,,,
10474,,,,,
10474.5,,,,,
10475,,,,,
10475.5,,,,,
10476,,,,,
10476.5,,,,,
10477,,,,,
10477.5,,,,,
10478,,,,,
10478.5,,,,,
10479,,,,,
10479.5,,,,,
10480,,,,,
10480.5,,,,,
10481,,,,,
10481.5,,,,,
10482,,,,,
10482.5,,,,,
10483,,,,,
10483.5,,,,,
10484,,,,,
10484.5,,,,,
10485,,,,,
10485.5,,,,,
10486,,,,,
10486.5,,,,,
10487,,,,,
10487.5,,,,,
10488,,,,,
10488.5,,,,,
10489,,,,,
10489.5,,,,,
10490,,,,,
10490.5,,,,,
10491,,,,,
10491.5,,,,,
10492,,,,,
10492.5,,,,,
10493,,,,,
10493.5,,,,,
10494,,,,,
10494.5,,,,,
10495,,,,,
10495.5,,,,,
10496,,,,,
10496.5,,,,,
10497,,,,,
10497.5,,,,,
10498,,,,,
10498.5,,,,,
10499,,,,,
10499.5,,,,,
10500,,,,,
10500.5,,,,,
10501,,,,,
10501.5,,,,,
10502,,,,,
10502.5,,,,,
10503,,,,,
10503.5,,,,,
10504,,,,,
10504.5,,,,,
10505,,,,,
10505.5,,,,,
10506,,,,,
10506.5,,,,,
10507,,,,,
10507.5,,,,,
10508,,,,,
10508.5,,,,,
10509,,,,,
10509.5,,,,,
10510,,,,,
10510.5,,,,,
10511,,,,,
10511.5,,,,,
10512,,,,,
10512.5,,,,,
10513,,,,,
10513.5,,,,,
10514,,,,,
10514.5,,,,,
10515,,,,,
10515.5,,,,,
10516,,,,,
10516.5,,,,,
10517,,,,,
10517.5,,,,,
10518,,,,,
10518.5,,,,,
10519,,,,,
10519.5,,,,,
10520,,,,,
10520.5,,,,,
10521,,,,,
10521.5,,,,,
10522,,,,,
10522.5,,,,,
10523,,,,,
10523.5,,,,,
10524,,,,,
10524.5,,,,,
10525,,,,,
10525.5,,,,,
10526,,,,,
10526.5,,,,,
10527,,,,,
10527.5,,,,,
10528,,,,,
10528.5,,,,,
10529,,,,,
10529.5,,,,,
10530,,,,,
10530.5,,,,,
10531,,,,,
10531.5,,,,,
10532,,,,,
10532.5,,,,,
10533,,,,,
10533.5,,,,,
10534,,,,,
10534.5,,,,,
10535,,,,,
10535.5,,,,,
10536,,,,,
10536.5,,,,,
10537,,,,,
10537.5,,,,,
10538,,,,,
10538.5,,,,,
10539,,,,,
10539.5,,,,,
10540,,,,,
10540.5,,,,,
10541,,,,,
10541.5,,,,,
10542,,,,,
10542.5,,,,,
10543,,,,,
10543.5,,,,,
10544,,,,,
10544.5,,,,,
10545,,,,,
10545.5,,,,,
10546,,,,,
10546.5,,,,,
10547,,,,,
10547.5,,,,,
10548,,,,,
10548.5,,,,,
10549,,,,,
10549.5,,,,,
10550,,,,,
10550.5,,,,,
10551,,,,,
10551.5,,,,,
10552,,,,,
10552.5,,,,,
10553,,,,,
10553.5,,,,,
10554,,,,,
10554.5,,,,,
10555,,,,,
10555.5,,,,,
10556,,,,,
10556.5,,,,,
10557,,,,,
10557.5,,,,,
10558,,,,,
10558.5,,,,,
10559,,,,,
10559.5,,,,,
10560,,,,,
10560.5,,,,,
10561,,,,,
10561.5,,,,,
10562,,,,,
10562.5,,,,,
10563,,,,,
10563.5,,,,,
10564,,,,,
10564.5,,,,,
10565,,,,,
10565.5,,,,,
10566,,,,,
10566.5,,,,,
10567,,,,,
10567.5,,,,,
10568,,,,,
10568.5,,,,,
10569,,,,,
10569.5,,,,,
10570,,,,,
10570.5,,,,,
10571,,,,,
10571.5,,,,,
10572,,,,,
10572.5,,,,,
10573,,,,,
10573.5,,,,,
10574,,,,,
10574.5,,,,,
10575,,,,,
10575.5,,,,,
10576,,,,,
10576.5,,,,,
10577,,,,,
10577.5,,,,,
10578,,,,,
10578.5,,,,,
10579,,,,,
10579.5,,,,,
10580,,,,,
10580.5,,,,,
10581,,,,,
10581.5,,,,,
10582,,,,,
10582.5,,,,,
10583,,,,,
10583.5,,,,,
10584,,,,,
10584.5,,,,,
10585,,,,,
10585.5,,,,,
10586,,,,,
10586.5,,,,,
10587,,,,,
10587.5,,,,,
10588,,,,,
10588.5,,,,,
10589,,,,,
10589.5,,,,,
10590,,,,,
10590.5,,,,,
10591,,,,,
10591.5,,,,,
10592,,,,,
10592.5,,,,,
10593,,,,,
10593.5,,,,,
10594,,,,,
10594.5,,,,,
10595,,,,,
10595.5,,,,,
10596,,,,,
10596.5,,,,,
10597,,,,,
10597.5,,,,,
10598,,,,,
10598.5,,,,,
10599,,,,,
10599.5,,,,,
10600,,,,,
10600.5,,,,,
10601,,,,,
10601.5,,,,,
10602,,,,,
10602.5,,,,,
10603,,,,,
10603.5,,,,,
10604,,,,,
10604.5,,,,,
10605,,,,,
10605.5,,,,,
10606,,,,,
10606.5,,,,,
10607,,,,,
10607.5,,,,,
10608,,,,,
10608.5,,,,,
10609,,,,,
10609.5,,,,,
10610,,,,,
10610.5,,,,,
10611,,,,,
10611.5,,,,,
10612,,,,,
10612.5,,,,,
10613,,,,,
10613.5,,,,,
10614,,,,,
10614.5,,,,,
10615,,,,,
10615.5,,,,,
10616,,,,,
10616.5,,,,,
10617,,,,,
10617.5,,,,,
10618,,,,,
10618.5,,,,,
10619,,,,,
10619.5,,,,,
10620,,,,,
10620.5,,,,,
10621,,,,,
10621.5,,,,,
10622,,,,,
10622.5,,,,,
10623,,,,,
10623.5,,,,,
10624,,,,,
10624.5,,,,,
10625,,,,,
10625.5,,,,,
10626,,,,,
10626.5,,,,,
10627,,,,,
10627.5,,,,,
10628,,,,,
10628.5,,,,,
10629,,,,,
10629.5,,,,,
10630,,,,,
10630.5,,,,,
10631,,,,,
10631.5,,,,,
10632,,,,,
10632.5,,,,,
10633,,,,,
10633.5,,,,,
10634,,,,,
10634.5,,,,,
10635,,,,,
10635.5,,,,,
10636,,,,,
10636.5,,,,,
10637,,,,,
10637.5,,,,,
10638,,,,,
10638.5,,,,,
10639,,,,,
10639.5,,,,,
10640,,,,,
10640.5,,,,,
10641,,,,,
10641.5,,,,,
10642,,,,,
10642.5,,,,,
10643,,,,,
10643.5,,,,,
10644,,,,,
10644.5,,,,,
10645,,,,,
10645.5,,,,,
10646,,,,,
10646.5,,,,,
10647,,,,,
10647.5,,,,,
10648,,,,,
10648.5,,,,,
10649,,,,,
10649.5,,,,,
10650,,,,,
10650.5,,,,,
10651,,,,,
10651.5,,,,,
10652,,,,,
10652.5,,,,,
10653,,,,,
10653.5,,,,,
10654,,,,,
10654.5,,,,,
10655,,,,,
10655.5,,,,,
10656,,,,,
10656.5,,,,,
10657,,,,,
10657.5,,,,,
10658,,,,,
10658.5,,,,,
10659,,,,,
10659.5,,,,,
10660,,,,,
10660.5,,,,,
10661,,,,,
10661.5,,,,,
10662,,,,,
10662.5,,,,,
10663,,,,,
10663.5,,,,,
10664,,,,,
10664.5,,,,,
10665,,,,,
10665.5,,,,,
10666,,,,,
10666.5,,,,,
10667,,,,,
10667.5,,,,,
10668,,,,,
10668.5,,,,,
10669,,,,,
10669.5,,,,,
10670,,,,,
10670.5,,,,,
10671,,,,,
10671.5,,,,,
10672,,,,,
10672.5,,,,,
10673,,,,,
10673.5,,,,,
10674,,,,,
10674.5,,,,,
10675,,,,,
10675.5,,,,,
10676,,,,,
10676.5,,,,,
10677,,,,,
10677.5,,,,,
10678,,,,,
10678.5,,,,,
10679,,,,,
10679.5,,,,,
10680,,,,,
10680.5,,,,,
10681,,,,,
10681.5,,,,,
10682,,,,,
10682.5,,,,,
10683,,,,,
10683.5,,,,,
10684,,,,,
10684.5,,,,,
10685,,,,,
10685.5,,,,,
10686,,,,,
10686.5,,,,,
10687,,,,,
10687.5,,,,,
10688,,,,,
10688.5,,,,,
10689,,,,,
10689.5,,,,,
10690,,,,,
10690.5,,,,,
10691,,,,,
10691.5,,,,,
10692,,,,,
10692.5,,,,,
10693,,,,,
10693.5,,,,,
10694,,,,,
10694.5,,,,,
10695,,,,,
10695.5,,,,,
10696,,,,,
10696.5,,,,,
10697,,,,,
10697.5,,,,,
10698,,,,,
10698.5,,,,,
10699,,,,,
10699.5,,,,,
10700,,,,,
10700.5,,,,,
10701,,,,,
10701.5,,,,,
10702,,,,,
10702.5,,,,,
10703,,,,,
10703.5,,,,,
10704,,,,,
10704.5,,,,,
10705,,,,,
10705.5,,,,,
10706,,,,,
10706.5,,,,,
10707,,,,,
10707.5,,,,,
10708,,,,,
10708.5,,,,,
10709,,,,,
10709.5,,,,,
10710,,,,,
10710.5,,,,,
10711,,,,,
10711.5,,,,,
10712,,,,,
10712.5,,,,,
10713,,,,,
10713.5,,,,,
10714,,,,,
10714.5,,,,,
10715,,,,,
10715.5,,,,,
10716,,,,,
10716.5,,,,,
10717,,,,,
10717.5,,,,,
10718,,,,,
10718.5,,,,,
10719,,,,,
10719.5,,,,,
10720,,,,,
10720.5,,,,,
10721,,,,,
10721.5,,,,,
10722,,,,,
10722.5,,,,,
10723,,,,,
10723.5,,,,,
10724,,,,,
10724.5,,,,,
10725,,,,,
10725.5,,,,,
10726,,,,,
10726.5,,,,,
10727,,,,,
10727.5,,,,,
10728,,,,,
10728.5,,,,,
10729,,,,,
10729.5,,,,,
10730,,,,,
10730.5,,,,,
10731,,,,,
10731.5,,,,,
10732,,,,,
10732.5,,,,,
10733,,,,,
10733.5,,,,,
10734,,,,,
10734.5,,,,,
10735,,,,,
10735.5,,,,,
10736,,,,,
10736.5,,,,,
10737,,,,,
10737.5,,,,,
10738,,,,,
10738.5,,,,,
10739,,,,,
10739.5,,,,,
10740,,,,,
10740.5,,,,,
10741,,,,,
10741.5,,,,,
10742,,,,,
10742.5,,,,,
10743,,,,,
10743.5,,,,,
10744,,,,,
10744.5,,,,,
10745,,,,,
10745.5,,,,,
10746,,,,,
10746.5,,,,,
10747,,,,,
10747.5,,,,,
10748,,,,,
10748.5,,,,,
10749,,,,,
10749.5,,,,,
10750,,,,,
10750.5,,,,,
10751,,,,,
10751.5,,,,,
10752,,,,,
10752.5,,,,,
10753,,,,,
10753.5,,,,,
10754,,,,,
10754.5,,,,,
10755,,,,,
10755.5,,,,,
10756,,,,,
10756.5,,,,,
10757,,,,,
10757.5,,,,,
10758,,,,,
10758.5,,,,,
10759,,,,,
10759.5,,,,,
10760,,,,,
10760.5,,,,,
10761,,,,,
10761.5,,,,,
10762,,,,,
10762.5,,,,,
10763,,,,,
10763.5,,,,,
10764,,,,,
10764.5,,,,,
10765,,,,,
10765.5,,,,,
10766,,,,,
10766.5,,,,,
10767,,,,,
10767.5,,,,,
10768,,,,,
10768.5,,,,,
10769,,,,,
10769.5,,,,,
10770,,,,,
10770.5,,,,,
10771,,,,,
10771.5,,,,,
10772,,,,,
10772.5,,,,,
10773,,,,,
10773.5,,,,,
10774,,,,,
10774.5,,,,,
10775,,,,,
10775.5,,,,,
10776,,,,,
10776.5,,,,,
10777,,,,,
10777.5,,,,,
10778,,,,,
10778.5,,,,,
10779,,,,,
10779.5,,,,,
